year,age,years_in_f1,races_with_each_team_since_1995,F2_champion,Former_F1_World_Champion,home_race,starting_grid_position,points_in_previous_race,laps_in_previous_race,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season,race_70th Anniversary Grand Prix,race_Abu Dhabi Grand Prix,race_Argentine Grand Prix,race_Australian Grand Prix,race_Austrian Grand Prix,race_Azerbaijan Grand Prix,race_Bahrain Grand Prix,race_Belgian Grand Prix,race_Brazilian Grand Prix,race_British Grand Prix,race_Canadian Grand Prix,race_Chinese Grand Prix,race_Dutch Grand Prix,race_Eifel Grand Prix,race_Emilia Romagna Grand Prix,race_European Grand Prix,race_French Grand Prix,race_German Grand Prix,race_Hungarian Grand Prix,race_Indian Grand Prix,race_Italian Grand Prix,race_Japanese Grand Prix,race_Korean Grand Prix,race_Luxembourg Grand Prix,race_Malaysian Grand Prix,race_Mexican Grand Prix,race_Mexico City Grand Prix,race_Miami Grand Prix,race_Monaco Grand Prix,race_Pacific Grand Prix,race_Portuguese Grand Prix,race_Qatar Grand Prix,race_Russian Grand Prix,race_Sakhir Grand Prix,race_San Marino Grand Prix,race_Saudi Arabian Grand Prix,race_Singapore Grand Prix,race_Spanish Grand Prix,race_Styrian Grand Prix,race_Ṣo Paulo Grand Prix,race_Turkish Grand Prix,race_Tuscan Grand Prix,race_United States Grand Prix,engine_manufacturer_Acer,engine_manufacturer_Arrows,engine_manufacturer_Asiatech,engine_manufacturer_BMW,engine_manufacturer_Cosworth,engine_manufacturer_Ferrari,engine_manufacturer_Ford,engine_manufacturer_Hart,engine_manufacturer_Honda,engine_manufacturer_Mecachrome,engine_manufacturer_Mercedes,engine_manufacturer_Mugen-Honda,engine_manufacturer_Petronas,engine_manufacturer_Peugeot,engine_manufacturer_Playlife,engine_manufacturer_Red Bull,engine_manufacturer_Renault,engine_manufacturer_Supertec,engine_manufacturer_Toro Rosso,engine_manufacturer_Toyota,engine_manufacturer_Yamaha,constructor_nationality_American,constructor_nationality_Austrian,constructor_nationality_British,constructor_nationality_Dutch,constructor_nationality_French,constructor_nationality_German,constructor_nationality_Indian,constructor_nationality_Irish,constructor_nationality_Italian,constructor_nationality_Japanese,constructor_nationality_Malaysian,constructor_nationality_Russian,constructor_nationality_Spanish,constructor_nationality_Swiss,Nationality_American,Nationality_Argentine,Nationality_Australian,Nationality_Austrian,Nationality_Belgian,Nationality_Brazilian,Nationality_British,Nationality_Canadian,Nationality_Chinese,Nationality_Colombian,Nationality_Czech,Nationality_Danish,Nationality_Dutch,Nationality_Finnish,Nationality_French,Nationality_German,Nationality_Hungarian,Nationality_Indian,Nationality_Indonesian,Nationality_Irish,Nationality_Italian,Nationality_Japanese,Nationality_Malaysian,Nationality_Mexican,Nationality_Monegasque,Nationality_New Zealander,Nationality_Polish,Nationality_Portuguese,Nationality_Russian,Nationality_Spanish,Nationality_Swedish,Nationality_Swiss,Nationality_Thai,Nationality_Venezuelan,Mechanical,Driver_Issue,Lapped,Number_Of_Stops,Total_time_in_pits,Avg_time_in_pits,Weather_Conditions_Dry,Weather_Conditions_Rain,Weather_Conditions_Very changeable,Circuit_Type_Permanent Race Track ,Circuit_Type_Street Circuit,Circuit_Type_Street Circuit ,constructorId_10,constructorId_11,constructorId_117,constructorId_12,constructorId_13,constructorId_131,constructorId_14,constructorId_15,constructorId_16,constructorId_164,constructorId_166,constructorId_17,constructorId_18,constructorId_19,constructorId_2,constructorId_20,constructorId_205,constructorId_206,constructorId_207,constructorId_208,constructorId_209,constructorId_21,constructorId_210,constructorId_211,constructorId_213,constructorId_214,constructorId_22,constructorId_23,constructorId_24,constructorId_25,constructorId_26,constructorId_27,constructorId_28,constructorId_29,constructorId_3,constructorId_30,constructorId_31,constructorId_4,constructorId_5,constructorId_51,constructorId_6,constructorId_7,constructorId_8,constructorId_9
-0.03779998,0.000772208,0.002107106,0.017350156,0.002144991,-0.019497581,0.000134213,0.048200357,-0.048376972,-0.002575871,-0.092082035,-0.12750813,5.31E-06,0.000134574,1.71E-05,0.000140517,0.00012274,0.000426637,0.000437452,0.000350594,0.000207353,0.00051153,0.000201601,3.96E-05,2.18E-05,4.18E-05,-9.55E-06,0.000272241,0.000243393,0.000307962,0.000234375,3.31E-05,0.000366533,0.000291822,1.87E-05,8.41E-06,4.05E-05,5.69E-05,2.85E-05,1.99E-05,0.000264524,4.80E-06,2.07E-05,3.82E-06,7.16E-05,3.24E-06,0.000234217,3.06E-05,0.00015783,-0.008406959,8.44E-06,1.07E-05,0.000108223,6.51E-07,0.000282573,2.05E-08,8.56E-07,8.44E-07,0.000301911,0.000587543,0.004625027,0.00025405,3.76E-06,0.000829961,1.04E-05,0.001986192,-1.29E-05,2.66E-05,4.17E-05,4.07E-05,0.000109465,-0.015544264,5.48E-06,5.98E-07,0.000284827,6.55E-06,0.000464938,0.002669371,0.003435662,0,-0.031896162,0.001302958,0.000483702,0.000155483,0.003783017,0.000488348,0,0,5.06E-07,0.001090722,0,1.11E-08,0.000841,0.000614569,5.72E-06,0.001331413,0.000504636,6.62E-05,3.36E-07,5.34E-05,0,0.000158871,-0.000268725,0.00226633,-0.051678335,0.000441482,0,0,1.47E-07,4.32E-08,0.000635541,0.000134507,2.85E-07,0.000397476,0.000229706,5.60E-07,6.47E-05,0,7.00E-05,0.000599569,2.82E-06,4.74E-08,2.68E-05,1.25E-05,0.005239097,0.002172499,-0.005894978,-0.007569486,-0.015108753,-0.021022677,0.008334555,0.000294865,6.52E-05,-0.006146305,0.000442337,0.001047856,0.00077222,7.66E-06,4.25E-05,3.38E-08,0,-0.021364275,0,0.000718138,9.58E-05,0,1.04E-07,-0.001243685,5.42E-05,8.85E-06,0.000139959,3.26E-06,0,1.18E-06,0,-0.000231029,3.71E-07,8.36E-06,9.26E-05,-4.23E-05,0.000393309,-0.001984533,-0.000616919,-0.000629032,-0.000187515,1.65E-06,0,-0.000368436,1.78E-08,1.37E-07,-0.005334721,7.45E-08,2.47E-08,-0.000986166,0.000105931,2.76E-05,-0.036446378,8.02E-05,0,-0.017525795
-0.031878448,0.000882015,0.002009259,-0.012534027,-0.016363497,-0.022342553,0.000117616,0.049019274,-0.043408803,0.001101355,-0.083346006,-0.125806483,5.51E-06,0.000108192,1.51E-05,4.74E-05,9.46E-05,7.26E-05,9.94E-05,0.000336734,0.000178007,0.000433713,0.000187562,1.99E-05,1.96E-05,9.18E-06,2.01E-05,0.000342723,0.000206433,0.000270502,0.000278695,2.90E-05,0.000299577,0.000285751,4.02E-05,7.73E-06,-2.51E-05,5.36E-05,3.37E-05,1.64E-05,0.000236626,4.55E-06,2.01E-05,3.83E-06,6.88E-05,1.32E-06,8.73E-05,3.35E-05,0.000141148,-0.00694361,1.60E-05,7.70E-06,0.000119212,2.43E-07,0.000269009,3.37E-08,1.26E-06,8.44E-07,0.000306244,0.000564647,0.004616014,0.000269128,3.76E-06,0.000762393,1.13E-05,0.000235006,-1.21E-05,2.83E-05,4.58E-05,4.41E-05,7.42E-05,-0.013465769,5.48E-06,3.05E-06,0.000247916,6.84E-06,0.000186103,0.00213161,0.0037094,0,-0.028547489,0.001497616,0.000447369,0.000190285,0.003545424,0.000456741,0,0,8.83E-07,0.001005587,0,1.11E-08,0.000650634,0.0001518,5.21E-06,0.001287855,0.000409718,6.63E-05,3.36E-07,6.42E-05,0,5.16E-05,-6.86E-05,0.001297793,-0.047734579,0.000864007,0,0,1.00E-07,5.82E-08,0.000756108,0.00011354,2.83E-07,0.000371062,0.000361165,5.60E-07,6.48E-05,0,7.35E-05,0.000514641,1.41E-06,4.74E-08,2.52E-05,2.03E-05,0.005789084,0.002130061,-0.003276363,-0.009120486,-0.0139589,-0.015652263,0.008656349,0.00029254,3.05E-05,-0.006995461,0.000506096,0.001082184,0.000574908,8.21E-06,3.65E-05,3.38E-08,0,-0.019862077,0,0.000757514,7.68E-05,0,4.93E-08,-0.001405619,4.52E-05,8.86E-06,4.38E-05,3.74E-06,0,1.18E-06,0,-0.000233413,3.71E-07,5.35E-06,7.45E-05,-4.07E-05,8.66E-05,-0.000382923,-0.00072224,-0.000705041,-0.000308506,1.66E-06,0,-0.00037261,2.48E-08,1.37E-07,-0.006512747,9.95E-08,2.47E-08,-0.001307185,7.22E-05,2.49E-05,-0.036841335,6.69E-05,0,-0.015669501
-0.048565963,-0.001237599,0.009301227,0.018370187,0.001004453,-0.021800879,-7.61E-05,0.056862389,-0.0471478,-0.007329873,-0.099498581,-0.151767708,6.44E-06,0.00016704,2.37E-05,0.000164114,0.000174753,4.47E-05,9.47E-05,0.000288863,0.000274414,0.000394596,0.000215336,0.000136677,3.38E-05,4.27E-05,2.48E-05,0.000248555,0.000237543,0.000345229,0.000184967,6.13E-05,0.000341242,0.000639494,6.20E-05,1.54E-05,4.63E-05,5.69E-05,5.80E-05,7.95E-05,0.000337911,8.74E-06,2.96E-05,2.60E-06,6.31E-05,-2.37E-06,0.001349698,2.71E-05,0.000204938,-0.009977184,1.15E-05,1.18E-05,0.000104418,6.15E-07,0.000321594,7.25E-09,9.37E-07,1.35E-06,0.000360228,0.000556228,0.004443347,0.000293639,3.14E-06,0.001588899,1.66E-05,-0.010334604,2.10E-05,2.11E-05,3.80E-05,3.57E-05,5.62E-05,0.001604699,7.67E-06,5.02E-07,0.000268975,6.60E-06,0.000428498,0.002069073,-0.033952822,0,0.001591508,0.001352889,0.000609228,0.000137467,0.004493242,0.000522974,0,0,5.48E-07,0.001014926,0,1.07E-08,0.000822346,9.08E-05,3.40E-06,0.001567355,-0.016189899,0.000236228,4.39E-07,7.60E-05,0,0.0001438,-0.000251434,0.001354598,0.001021457,0.000949606,0,0,2.99E-07,4.32E-08,0.000837536,0.000152007,2.26E-07,0.00043802,0.000220031,7.64E-07,3.84E-05,0,5.94E-05,0.001011943,3.36E-06,4.74E-08,3.96E-05,1.06E-05,0.005387818,0.002476114,-0.003226414,-0.008208913,-0.016224399,-0.02392387,0.00469301,0.000346775,-0.000106929,-0.010698406,0.000775694,0.001281655,0.000780934,6.71E-06,6.70E-05,3.38E-08,0,-0.019701295,0,0.000740327,0.000222213,0,2.53E-06,-0.001329455,6.40E-05,1.29E-05,7.24E-05,1.19E-06,0,1.20E-06,0,-0.000209791,1.22E-07,9.95E-06,0.000103469,-3.51E-05,4.93E-05,-7.77E-05,-0.000705148,-0.001288027,-0.000180411,1.78E-06,0,-0.000377603,1.78E-08,3.85E-07,-0.003358855,1.65E-07,5.02E-08,-0.001636333,6.19E-05,2.56E-05,-0.034498294,7.44E-05,0,-0.016706282
-0.047124406,-0.001468246,-0.016680406,-0.006071363,-0.0166678,-0.021471145,6.81E-05,0.06625413,-0.03611994,0.000315394,-0.086167066,-0.138109936,5.62E-06,0.000106843,2.25E-05,5.68E-05,0.00013125,2.23E-05,0.000142863,0.00030027,0.000140495,0.000277832,0.000302967,0.000127756,2.35E-05,8.90E-06,2.30E-05,0.000320982,0.00024586,-8.64E-05,0.000238469,0.00014586,0.000300451,0.000358218,3.21E-05,8.00E-06,0.000103881,4.39E-05,3.25E-05,2.82E-05,0.000217738,7.67E-06,1.53E-05,3.23E-06,6.36E-05,-3.17E-06,0.00012856,3.83E-05,0.000163798,-0.005580713,1.55E-05,1.68E-05,0.000100832,3.80E-07,0.00029178,9.73E-09,1.43E-06,1.33E-06,0.000359941,0.00099476,0.004339373,0.000420719,1.65E-05,0.000866944,1.31E-05,-0.009460196,2.65E-05,2.29E-05,6.53E-05,3.84E-05,4.71E-05,0.001866468,6.82E-06,1.59E-06,0.00021863,1.73E-05,0.000160317,0.001801168,-0.029079805,0,0.001164832,0.001685428,0.000613399,0.000167333,0.003659231,0.000373505,0,0,7.64E-07,0.001181357,0,1.88E-08,-0.032480669,9.23E-05,4.07E-06,0.001584182,0.000754512,0.000215878,4.39E-07,0.00013575,0,3.93E-05,-4.40E-05,0.001507079,0.001213768,0.00179385,0,0,2.99E-07,5.82E-08,0.000834808,0.000142505,2.86E-07,0.000303782,0.00038895,7.64E-07,7.03E-05,0,6.63E-05,0.000858912,8.22E-07,2.39E-07,3.02E-05,2.44E-05,0.006302796,0.00221108,-0.004237242,-0.007313984,-0.011467967,-0.015814381,0.007613194,5.42E-05,-0.000124267,-0.011010789,0.000917594,0.001544299,0.000545987,5.98E-06,6.98E-05,5.55E-08,0,-0.017132133,0,0.000659739,0.000130508,0,5.67E-07,-0.001186076,0.000103456,1.48E-05,9.52E-05,4.24E-06,0,3.36E-06,0,-0.000147659,3.89E-07,6.99E-06,6.66E-05,-2.87E-05,6.38E-05,-0.000127768,-0.000915198,-0.002790217,-0.000216897,1.05E-05,0,-0.000377662,2.48E-08,3.85E-07,-0.003943768,1.35E-07,3.37E-08,-0.001551573,5.64E-05,3.28E-05,-0.033013405,5.62E-05,0,-0.014272918
-0.053224518,0.002935543,0.007202436,0.007141317,0.002328257,-0.021751934,-8.56E-05,0.058769836,-0.046119345,-0.0027894,-0.099243929,-0.166020961,5.05E-06,0.000162771,2.38E-05,0.000383701,0.000173556,3.11E-05,9.17E-05,0.00034939,0.000179116,0.000575934,0.000252596,0.000156719,3.44E-05,1.08E-05,2.82E-05,0.000254944,0.000308339,0.000331408,0.000340215,9.97E-05,0.00046636,0.000382414,4.99E-05,1.25E-05,4.00E-05,5.17E-05,3.19E-05,7.12E-05,0.000387625,1.29E-05,1.74E-05,3.33E-06,7.31E-05,-3.02E-06,7.95E-05,2.32E-05,0.000187645,-0.008619519,1.50E-05,1.23E-05,0.000116924,1.20E-06,0.000293441,7.25E-09,1.24E-06,1.46E-06,0.000366288,0.00072998,0.004635708,0.0002789,3.11E-06,0.001291202,3.19E-05,-0.011024131,1.62E-05,3.14E-05,3.86E-05,4.02E-05,6.28E-05,0.000894505,1.15E-05,4.29E-07,0.000369445,6.67E-06,0.000220344,0.002101902,-0.041088649,0,0.001654834,0.001986796,0.000636807,0.000157685,0.00432741,0.000534398,0,0,5.67E-07,0.001056798,0,1.19E-07,0.000889045,9.52E-05,3.30E-06,0.00174256,0.000528859,0.000149858,2.46E-07,0.000338214,0,8.75E-05,-0.000220277,0.00186052,0.001080423,0.001041513,0,0,3.17E-07,4.32E-08,0.000909777,0.000196726,4.23E-07,0.000439864,0.000233574,4.44E-07,4.29E-05,0,6.07E-05,0.000988927,3.43E-06,8.34E-08,-0.003985812,1.48E-05,0.00596171,0.002560223,-0.004481046,-0.008985837,-0.015683731,-0.024199052,0.006688457,0.000390491,-8.60E-05,-0.012440051,0.000772217,0.001336525,0.000807927,6.26E-06,7.65E-05,5.99E-08,0,-0.019533598,0,0.000762809,0.000181122,0,6.67E-07,-0.001574183,6.74E-05,1.36E-05,0.000147797,1.20E-06,0,1.03E-06,0,-0.000204596,1.22E-07,7.93E-06,0.000101488,-4.23E-05,4.94E-05,-9.19E-05,-0.000658279,-0.001068154,-0.000174695,2.12E-06,0,-0.000420709,1.78E-08,3.85E-07,0.012592364,1.12E-07,5.02E-08,-0.001791829,-5.49E-05,3.73E-05,-0.03649117,6.12E-05,0,-0.017436337
-0.050916822,-0.001269085,-0.01714087,-0.006376583,0.003442228,-0.019773348,0.000102214,0.067492634,-0.039475264,0.00677154,-0.090771065,-0.158451471,4.49E-06,0.00015703,2.43E-05,2.35E-05,0.000156275,3.92E-05,0.000136374,0.000403619,0.000264362,0.000449518,0.000353473,0.000169105,2.33E-05,9.64E-06,2.44E-05,0.000337003,0.000252314,0.000247456,0.000341113,4.09E-05,0.000474276,0.000372046,2.70E-05,1.23E-05,9.62E-05,4.92E-05,2.98E-05,2.91E-05,0.000394305,9.43E-06,1.70E-05,3.18E-06,7.69E-05,-1.73E-06,4.09E-05,2.28E-05,0.000173598,-0.006970565,1.84E-05,1.89E-05,0.00015902,6.97E-07,0.000276159,9.73E-09,1.46E-06,1.33E-06,0.000833648,0.001397089,0.004758572,0.000444136,1.64E-05,0.001012259,2.83E-05,-0.013746831,-8.35E-06,2.88E-05,6.34E-05,3.29E-05,5.60E-05,0.000626107,1.46E-05,4.45E-07,0.00029261,1.72E-05,0.000143918,0.002196647,-0.041956008,0,0.001315063,0.001684596,0.000435506,0.000164291,0.003887902,0.000448675,0,0,7.45E-07,0.001343178,0,5.18E-07,0.00075609,9.96E-05,2.24E-06,0.001716521,0.000863045,0.000282456,4.39E-07,0.000469296,0,5.00E-05,-2.18E-05,0.001744452,0.001183369,0.001157415,0,0,6.39E-07,5.82E-08,0.000923406,0.000212514,4.45E-07,0.000363743,0.000228057,7.64E-07,4.88E-05,0,7.25E-05,0.000940464,8.57E-07,2.39E-07,7.63E-05,2.12E-05,0.007269645,0.002611145,-0.006441725,-0.008253956,-0.012296406,-0.02353365,0.009402559,0.000334223,-9.63E-05,-0.013705154,0.000970892,0.001474547,0.000567252,5.96E-06,7.24E-05,1.23E-07,0,-0.015721165,0,0.000792733,0.000131391,0,2.53E-06,-0.001179235,8.69E-05,1.65E-05,5.91E-05,9.23E-06,0,3.32E-06,0,-0.00017366,3.89E-07,7.36E-06,6.42E-05,-2.99E-05,5.99E-05,-0.000186346,-0.000907849,-0.001322324,-0.000181315,1.20E-05,0,-0.000371241,2.48E-08,3.85E-07,0.022636559,9.49E-08,3.37E-08,-0.001922077,-8.03E-05,3.44E-05,-0.032891536,5.85E-05,0,-0.016806874
-0.053713108,0.003644746,0.005894988,0.021920546,-0.027387264,-0.01534243,0.000136145,0.055581451,-0.038081703,-0.004710683,-0.082186499,-0.164463818,8.01E-06,0.000189467,0.000191287,-0.000406349,-0.000753292,5.88E-05,-0.000208551,0.000192441,0.000461474,0.000691725,0.000152231,0.000228143,6.88E-05,1.61E-05,5.47E-05,0.000218632,0.000202813,0.000318062,0.000571809,3.29E-05,0.000258717,0.000435343,2.10E-05,7.47E-06,5.75E-05,8.02E-05,3.05E-05,3.05E-05,0.000439892,1.10E-05,2.26E-05,0.000147084,6.91E-05,1.44E-06,0.00010813,6.02E-05,0.000253849,-0.008308106,2.36E-05,9.31E-06,9.03E-05,6.12E-07,0.000274202,6.04E-09,8.86E-07,5.98E-07,0.000383019,0.000543082,-0.038471396,0.000262622,1.66E-06,0.000863605,1.03E-05,0.00149073,6.34E-05,2.03E-05,3.52E-05,3.71E-05,5.95E-05,0.001734238,4.47E-06,3.00E-06,0.000311171,3.43E-06,0.000441986,0.00162586,0.00747548,0,0.001508059,0.001743596,0.00045067,0.000129357,-0.02938156,0.000531065,0,0,4.91E-07,0.001106944,0,9.10E-09,0.00080029,0.000129221,5.59E-06,0.002766788,0.001735927,0.000138961,7.93E-07,7.11E-05,0,0.000370013,-0.000123758,0.001830311,0.001233231,0.000429224,0,0,1.08E-07,4.32E-08,0.00092733,0.000121843,2.43E-07,0.000291744,-0.031963236,5.01E-07,3.20E-05,0,6.70E-05,0.001211612,4.07E-06,4.74E-08,3.06E-05,1.11E-05,0.005178666,0.002744831,-0.001964835,-0.007976464,-0.01998234,-0.025898087,0.008485853,0.000473226,-9.39E-05,-0.003164086,0.000942914,0.001576821,0.000831582,6.34E-06,3.34E-05,2.73E-08,0,-0.018210608,0,0.000809229,8.43E-05,0,4.93E-08,-0.000821201,8.23E-05,8.92E-06,4.77E-05,1.01E-06,0,7.31E-07,0,-0.000154473,1.44E-07,4.41E-06,0.000125178,-3.43E-05,6.55E-05,-7.59E-05,-0.000515718,-0.000500837,-0.000171456,1.60E-06,0,-0.000310446,1.78E-08,2.19E-07,-0.003411943,7.45E-08,2.47E-08,-0.000841131,6.44E-05,2.32E-05,0.066611099,7.09E-05,0,-0.015232678
-0.041541482,-0.016819477,-0.008335122,-0.010415982,-0.020964307,-0.019235023,8.01E-05,0.058127367,-0.040511209,0.00073672,-0.089816877,-0.143613042,1.40E-05,0.000137533,1.69E-05,-0.000116568,9.21E-05,0.000168501,0.000103592,0.000224502,0.000253944,0.000334748,0.000210502,0.000142546,2.26E-05,8.94E-06,2.86E-05,0.000238652,0.000200936,0.000352564,0.000450974,2.89E-05,0.000228077,0.000335284,2.45E-05,9.57E-06,6.65E-06,8.99E-05,3.96E-05,2.07E-05,0.000286345,8.11E-06,1.84E-05,4.16E-06,6.47E-05,-8.42E-07,6.39E-05,2.89E-05,0.000168636,-0.005754146,1.02E-05,7.74E-06,0.000105554,2.30E-07,0.000287666,9.73E-09,1.39E-06,7.24E-07,0.000290545,0.000901865,-0.021284672,0.000247859,1.66E-06,0.00092394,1.15E-05,0.002153484,2.96E-05,1.95E-05,7.20E-05,3.06E-05,6.94E-05,0.001837847,6.49E-06,3.05E-06,0.000256957,4.20E-06,-0.007524997,0.002116269,0.005281765,0,0.001200885,0.001585338,0.000433913,0.000230373,0.004803515,0.000455553,0,0,5.44E-07,0.001273049,0,9.10E-09,0.000769128,0.000180189,4.93E-06,0.001412723,0.000368211,4.48E-05,3.67E-07,6.72E-05,0,6.17E-05,-9.71E-05,0.001562803,0.001308474,-0.006523197,0,0,1.00E-07,5.82E-08,0.001069232,0.000102216,3.99E-07,0.000288682,0.000387364,8.68E-07,4.29E-05,0,6.41E-05,0.000905018,1.55E-06,4.74E-08,2.26E-05,1.07E-05,0.005904491,0.002311908,-0.002471311,-0.007149563,-0.010363211,-0.016918808,0.009521335,0.000328538,-0.000146334,-0.007739059,0.000691664,0.001179006,0.000576497,7.29E-06,6.23E-05,3.38E-08,0,-0.019046528,0,0.000731267,7.24E-05,0,4.93E-08,-0.001815789,5.98E-05,1.78E-05,4.42E-05,1.93E-06,0,8.49E-07,0,-0.000322753,2.45E-07,6.73E-06,-0.002737687,-5.08E-05,8.06E-05,-0.000109857,-0.000967583,-0.001395495,-0.000367702,2.07E-06,0,-0.000382452,1.14E-07,1.64E-06,-0.004730498,9.95E-08,1.66E-08,-0.001975547,-1.12E-05,6.27E-05,-0.033186321,8.93E-05,0,-0.0142845
-0.043415003,-0.007343277,-0.005303093,-0.009039876,0.001824161,-0.02238372,9.23E-05,0.057913937,-0.043724175,-0.001949574,-0.094409547,-0.143461128,4.34E-06,0.000123489,1.71E-05,4.61E-05,0.00018998,9.27E-05,8.48E-05,0.000358487,0.000153924,0.000290149,0.000188468,0.000130871,3.18E-05,1.02E-05,2.63E-05,0.000231594,0.000193165,0.000312496,0.00028249,0.000160378,0.000332008,0.000281502,1.53E-05,8.54E-06,-9.59E-06,5.93E-05,2.09E-05,2.21E-05,-0.000357599,4.65E-06,1.91E-05,4.11E-06,5.29E-05,4.51E-07,0.000188766,1.71E-05,0.000182435,-0.00381652,5.80E-06,9.18E-06,0.000112362,4.50E-07,0.000250883,9.73E-09,1.41E-06,7.41E-07,0.000285209,0.000864639,0.005522147,0.000298408,3.08E-06,0.000970267,1.19E-05,0.001392522,2.38E-05,2.00E-05,6.73E-05,4.05E-05,-0.005387692,0.001941522,6.00E-06,4.83E-07,0.000278677,6.37E-06,0.000193008,0.002358914,0.00531277,0,0.001335344,0.001567042,0.000496047,0.000236935,-0.013261115,0.000497358,0,0,8.58E-07,0.001338294,0,1.11E-08,-0.033389043,0.00018461,5.70E-06,0.001528583,0.000594798,9.28E-05,3.36E-07,5.91E-05,0,4.74E-05,-5.73E-05,0.001696255,0.00131584,0.000279782,0,0,1.00E-07,5.82E-08,0.001328571,0.000125045,3.07E-07,0.00037032,0.000275986,1.63E-06,6.44E-05,0,7.07E-05,0.001047891,1.54E-06,4.74E-08,2.24E-05,1.10E-05,0.006220452,0.002132886,-0.003142145,-0.006537779,-0.00934529,-0.017907572,0.010838213,0.000395958,-9.95E-05,-0.007535733,0.000717631,0.001621851,0.000654665,7.55E-06,4.93E-05,3.38E-08,0,-0.01945401,0,0.000730807,7.73E-05,0,1.04E-07,-0.002496711,7.94E-05,1.62E-05,3.44E-05,2.21E-06,0,8.31E-07,0,-0.00035123,2.45E-07,6.38E-06,6.95E-05,-4.79E-05,-0.008957455,-0.000120787,-0.000864529,-0.00123476,-0.000445317,2.10E-06,0,-0.000379079,2.48E-08,1.64E-06,-0.004672307,9.95E-08,1.90E-08,-0.002301555,1.74E-05,6.92E-05,-0.034596419,0.000103945,0,-0.014863975
-0.052084525,0.003644571,0.006549166,0.021673207,0.002592188,-0.014161818,0.000178261,0.057961957,-0.047003131,-0.010421059,-0.081438255,-0.159091297,6.07E-06,0.000199517,0.000185263,5.32E-06,-0.017719166,8.16E-05,0.000131292,0.000222136,0.000490924,0.000401689,0.000114934,0.000239936,6.47E-05,1.65E-05,2.37E-05,0.000189755,0.000214873,0.000279261,0.000741982,3.79E-05,0.000164671,-1.54E-05,-2.73E-05,8.48E-06,7.71E-05,8.67E-05,2.34E-05,2.96E-05,0.00049449,1.32E-05,2.19E-05,1.45E-05,7.39E-05,1.45E-06,0.000140111,4.73E-05,0.000113812,0.000142501,2.46E-05,1.08E-05,0.000113772,5.62E-07,0.000335392,6.04E-09,2.50E-06,5.98E-07,0.000280851,0.000595676,-0.036744253,0.000295453,1.65E-06,0.000887146,1.09E-05,0.001486853,5.67E-05,2.16E-05,3.49E-05,3.44E-05,0.000242769,0.001486466,5.25E-06,4.37E-07,0.000451799,3.36E-06,0.000469933,0.001838481,0.00731051,0,0.00174116,0.001704713,0.000408314,0.000128817,-0.030059386,0.000550238,0,0,4.63E-07,0.001191807,0,9.10E-09,0.000844985,0.0001604,6.22E-06,0.003146934,0.00066966,0.000130122,5.21E-07,6.13E-05,0,8.54E-05,-0.000222748,0.001740853,0.001064615,-0.000175383,0,0,7.83E-08,4.32E-08,0.000824787,0.000165335,4.72E-07,0.000378436,9.59E-05,5.01E-07,3.31E-05,0,7.99E-05,-0.033894775,3.39E-06,4.74E-08,2.63E-05,6.81E-06,0.005611974,0.00304251,-0.000667339,-0.00697292,-0.015702386,-0.02447612,0.009364788,0.002261191,-7.20E-05,-0.002103767,0.000603807,0.001457559,0.000823961,6.52E-06,3.81E-05,2.73E-08,0,-0.017085242,0,0.00089023,9.93E-05,0,1.04E-07,-0.000936844,8.19E-05,9.15E-06,4.41E-05,1.29E-06,0,6.90E-07,0,-0.000170089,2.45E-07,5.31E-06,9.16E-05,-4.45E-05,8.13E-05,-0.000119456,-0.000403359,-0.000510468,-0.000181673,1.61E-06,0,-0.000314341,1.78E-08,2.19E-07,-0.004548847,7.45E-08,2.47E-08,-0.002654384,0.00013048,4.04E-05,0.08250266,7.32E-05,0,-0.01646478
